,barbero,edited_transcription,path
480,1,"Questo è l'ultimo attacco contro un piccolo Stato oppure sarà seguito da altri, non è che questo è un passo nella direzione di un tentativo di dominare il mondo con la forza.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/142.flac
481,1,"Chamberlain evidentemente spera che gli dicano No, stai tranquillo. No, però il dubbio il dubbio comincia a venire.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/143.flac
482,1,"La controprova arriva subito i tedeschi hanno invaso la Eh sì, la Cecoslovacchia è il 10 il 15 marzo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/144.flac
483,1,Dieci giorni dopo il 26 marzo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/145.flac
484,1,Hitler presenta al governo polacco la richiesta di annettere la città libera di Danzica,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/146.flac
485,1,i polacchi rifiutano,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/147.flac
486,1,Hitler parla al reichstag fine aprile del 3 0 9,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/148.flac
487,1,Hitler ha tre mesi prima nello stesso posto Hitler ha detto l'amicizia fra Germania e Polonia e uno dei fondamenti rassicuranti della politica europea tre mesi dopo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/149.flac
488,1,Questo di Danzica è forse il problema più doloroso per la Germania. Io pensavo che la sua soluzione pacifica avrebbe contribuito ad allentare definitivamente la tensione in Europa il governo polacco ha rifiutato la mia offerta. Mi dispiace moltissimo di questo atteggiamento incomprensibile del governo polacco.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/150.flac
489,1,"A partire da quel momento a Danzica sul confine, Fra Danzica e la Polonia cominciano i conflitti gli incidenti le sparatorie a Danzica si formano Milizie naziste fuori c'è la dogana polacca incidenti tutti i giorni.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/151.flac
490,1,Però stavolta,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/152.flac
491,1,Il governo inglese è il governo francese?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/153.flac
492,1,Stanno cominciando a pensare che forse è il caso di fare qualcosa cosa.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/154.flac
493,1,L'Inghilterra e la Francia come propongono ai polacchi di negoziare un trattato di Alleanza?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/155.flac
494,1,E anzi Chamberlain si spinge fino a garantire ufficialmente che anche se il Trattato non è ancora firmato se la Polonia fosse attaccata da qualcuno.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/156.flac
495,1,Chissà chi ma se fosse attaccato da qualcuno l'Inghilterra e la Francia sono pronte a difenderla la Polonia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/157.flac
496,1,"Oh tenete conto oggi col senno di poi uno dice Era anche ora cos'altro vuoi fare ma all'epoca fa digerire questa cosa all'opinione pubblica, è difficilissimo all'epoca l'opinione pubblica in Inghilterra in Francia dice Danzica.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/158.flac
497,1,"Eh noi dovremmo fare la guerra per Danzica sui giornali escono i titoloni morire per Danzica, no?",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/159.flac
498,1,"Tuttavia il governo francese il governo inglese impavidi, avendo scoperto che forse di Hitler non ci si può fidare nell'aprile maggio del 39 fanno anche un'altra cosa inaudita.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/160.flac
499,1,Cominciano a vedere se non si può fare una qualche forma di accordo con l'Unione Sovietica.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/161.flac
500,1,"E cominciano un negoziato che durerà molti mesi per vedere se si può fare un accordo di difesa militare, nel caso che ci fosse una guerra.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/162.flac
501,1,"La storia di questa trattativa è una storia triste deprimente. Perché Perché uno dice Beh, magari l'avessero fatto questo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/163.flac
502,1,Invece si vede che è molto Non lo vuol fare veramente nessuno in tutti paura gli uni degli altri quello che si vede è un dato che sembra oggettivo perché si basa sui telegrammi che partono e sulle risposte ogni volta che l'Inghilterra e la Francia fanno una proposta i russi i russi rispondono il giorno dopo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/164.flac
503,1,Poi passano settimane settimane finalmente gli inglesi e i francesi fanno Il passo successivo i russi rispondono il giorno dopo e si va avanti così con questo negoziato che si trascina.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/165.flac
504,1,Però intanto Stalin prende nota questi mi stanno chiedendo di negoziare ma ci credono o mi vogliono tirare dentro e poi al momento buono mi mollano a occuparmene io della Germania.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/166.flac
505,1,Stalin prende nota e decide che non si può rischiare.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/167.flac
506,1,Sta negoziando con l'Inghilterra e con la Francia un accordo militare. Ma gli inglesi e i francesi sembrano molto tiepidi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/168.flac
507,1,Stalin fa sapere ai tedeschi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/169.flac
508,1,"Che anche se i loro paesi sono nemici una comunista, l'altro non è vero hanno degli interessi commerciali, forse aprire un negoziato per un accordo commerciale fra Germania e Unione Sovietica potrebbe anche essere una buona idea.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/170.flac
509,1,I tedeschi ci stanno.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/171.flac
510,1,E quindi comincia questa situazione che attraversa tutte l'estate Stalin senza che nessuno lo sappia sta negoziando contemporaneamente con l'Inghilterra e la Francia su un tavolo e con la Germania su un altro stando a vedere cosa succede.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/172.flac
511,1,e l'Italia,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/173.flac
512,1,L'Italia è amicissima della Germania nazista il 22 maggio 39 firmano il patto d'acciaio fra l'entusiasmo della stampa amicizia indefettibile fra i nostri due popoli.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/174.flac
513,1,Ma in realtà Mussolini è preoccupato.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/175.flac
514,1,"È preoccupato, perché i nazisti gli hanno garantito che non vogliono fare la guerra per il momento ma lui Cominciano a essere più così sicuro.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/176.flac
515,1,"È la prima cosa che dobbiamo avere ben chiara, non sempre lo si dice così, chiaramente anche se sono ben note documentato. Come mai Mussolini non è tanto sicuro? Perché l'Italia in quel momento è Completamente priva di risorse. L'Italia ha fatto la guerra d'Etiopia.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/177.flac
516,1,"E ha fatto la guerra di spagna l'intervento in Spagna a fianco di Franco è andato tutto bene. La guerra di Etiopia è un Trionfo anche in Spagna è andata abbastanza bene, ma le guerre costano delle cifre tersi.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/178.flac
517,1,La guerra d'Etiopia è la guerra di spagna vogliono dire che nel bilancio italiano c'è una voragine non c'è più un soldo per niente.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/179.flac
518,1,Specialmente non c'è più un soldo per armi Mode.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/180.flac
519,1,Ora Il caso vuole che in Quegli ultimi anni.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/181.flac
520,1,"Siccome tutti hanno capito l'aria che tira tutti i paesi stanno sperimentando nuove armi in tutti i paesi, stanno mettendo in produzione dei caccia di nuova concezione lo Spitfire nuovi, carri armati gli armamenti che andavano bene fino a due o tre anni fa, stanno invecchiando rapidamente l'unico paese che non ha i soldi per farlo e l'Italia Mussolini lo sa. Anche se poi ogni tanto preferisce dimenticarselo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/182.flac
521,1,Ma lo sai in quel momento nell'estate del 39 ha una preoccupazione che i tedeschi non venga in mente di fare la guerra?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/183.flac
522,1,Ai primi di agosto Ciano scrive nel diario sapete Galeazzo Ciano ministro degli Esteri genero di Mussolini.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/184.flac
523,1,"Che poi sarà fucilato cinque anni dopo dopo il processo di Verona. Ma questa è un'altra storia ai primi di agosto ci hanno il nostro ministro degli Esteri, Annota nel diario è venuto il momento di vedere come stanno le cose il gioco è troppo grosso, perciò Ciano vola in Germania, l'11 agosto incontra il suo collega il ministro degli Esteri tedesco von ribbentrop.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/185.flac
524,1,Ciano è mandato da ribé troppo con l'incarico di spiegargli che fare una guerra in quel momento sarebbe una follia non bisogna assolutamente farla.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/186.flac
525,1,"Luciano chiede a ribbentrop. Ma tutta questa storia che è stata sollevando sulla Polonia, cos'è che volete Danzica?",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/187.flac
526,1,Ribbentrop gli risponde ormai non più vogliamo la guerra.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/188.flac
527,1,"Sono un ricevimento. Sono tutti lì con le coppie di champagne in mano Ciano freme dalla voglia di dire ai suoi collaboratori quello che gli ha appena detto ribbentrop, ma sono lì al ricevimento tutte queste cose le scrive. Poi c'hanno nel suo diario finalmente passa vicino a uno dei suoi collaboratori Ciano e gli fa l'orecchio.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/189.flac
528,1,Siamo alle botte.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/190.flac
529,1,"Dopodiché Ciano Parla ancora con ribbentrop e ribbentrop gli dice sì faremo la guerra alla Polonia, ormai è decisa la schiacciamo la Polonia e dice Ma l'Inghilterra la Francia e ribbentrop gli dice Vedrai non interverranno.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/191.flac
530,1,"Era scommessa come nel 1914 per chi di voi c'era ieri sera e la scommessa non interverranno Salvo che stavolta Sapete che la storia si ripete prima tragedia e poi Farsa stavolta fanno la scommessa davvero, nel senso che ribbentrop dice sano dai. Scommettiamo. Scommettiamo che non intervengono.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/192.flac
531,1,"Se vinco io mi dovete regalare un bel quadro rinascimentale italiano. Se vinci tu ti regala una collezione di armi antiche tedesche, ma vedrai vinco, io non interverranno faremo la guerra e non diventerà una guerra mondiale perché la Francia e l'Inghilterra non useranno intervenire.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/193.flac
532,1,Finisce la cena di gala finisce il ricevimento i brindisi tutto Ciano torna con gli altri suoi collaboratori all'albergo brucia dalla voglia di raccontargli tutto sono in albergo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/194.flac
533,1,Gli viene il dubbio che forse i tedeschi ammesso dei microfoni nella stanza. Allora si chiudono in bagno e chiuse in bagno Ciano racconta i suoi collaboratori che i tedeschi ormai hanno deciso di fare la guerra.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/195.flac
534,1,È qui comincia il conto alla rovescia.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/196.flac
535,1,"12 agosto Il giorno dopo all'intervista di Ciano con ribbentrop sabato 12 agosto questa guerra come la prima scoppia in piena estate all'epoca non ci sono ancora tante ferie, ma poi ci sono a Ferragosto, la gente va via sabato ad oggi sia agosto, per esempio, Milano, si svuota mezzo milione di persone prendono il treno per andare al mare.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/197.flac
536,1,Quello stesso giorno arriva a Mosca la delegazione Franco inglese. Finalmente dopo mesi che ne parlano mandano una delegazione a Mosca per negoziare un trattato.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/198.flac
537,1,I sovietici sono molto delusi la delegazione è fatta di un generale francese e un Ammiraglio inglese personaggi di secondo piano i russi gli chiedono. Ma avete pieni poteri per firmare un trattato?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/199.flac
538,1,Questa cosa mi fermo un secondo. Questa cosa dei pieni poteri è importantissima per capire gli scambi diplomatici di,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/200.flac
539,1,"In cui per carità c'è il telefono c'è il telegrafo l'aeroplano, però poi avere sul posto uno che può firmare è una cosa che tutti considerano fondamentale i sovietici chiedono siete venuti a trattare benissimo, c'è urgenza, avete pieni poteri e in generale francese l'ammiraglio inglese rispondono no, voi cdte noi riferiamo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/201.flac
540,1,"I sovietici rimangono molto delusi lo stesso giorno il governo sovietico fa arrivare un invito a Berlino, sarebbe bene che ribbentrop venisse a Mosca perché abbiamo da parlarci.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/202.flac
541,1,"Domenica 13 agosto piena estate vacanze la Mostra del Cinema a Venezia Maria bellonci vince il premio, Viareggio con Lucrezia Borgia.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/203.flac
542,1,"Quello stesso giorno Hitler Telefona a Mussolini è proprio così, come ti ha detto Ciano faremo la guerra alla Polonia al primo incidente attacchiamo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/204.flac
543,1,Non solo Hitler spiega. Siamo a metà agosto i miei Generali hanno calcolato che per sconfiggere la Polonia Ci vuole un mese e mezzo 6 settimane Massimo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/205.flac
544,1,Ora a metà ottobre arriva l'autunno in Polonia. Le strade gli aeroporti diventano inutilizzabili per il fango. Quindi entro metà ottobre. Bisogna aver finito.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/206.flac
545,1,Ci serve un mese e mezzo. Quindi entro fine agosto noi attacchiamo.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/207.flac
546,1,Mussolini e gli altri in Italia sono Alli.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/208.flac
547,1,"Ciano, Annota nel diario ci hanno ingannato e mentito.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/209.flac
548,1,"Lunedì 14 agosto clima vacanziero c'è il festival di Salisburgo Hitler che è in montagna va al festival di Salisburgo il Ratto dal Serraglio di Mozart a Mosca, i russi incontrano la delegazione angolo francese emettono le carte in tavola, vogliamo fare un accordo per difendere la Polonia, va bene, però noi vogliamo la garanzia che si fa sul serio che i polacchi lasciano entrare le truppe russe su territorio polacco se c'è la guerra.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/210.flac
549,1,"Sono in buona fede, sono in malafede stanno già pensando di mangiarsela alla Polonia oppure pensano sul serio che se si deve fare la guerra bisogna farla non si sa intanto dicono questo cosa rispondono all'ammiraglio inglese e il generale francese e non è di nostra competenza, noi dobbiamo riferire riferiremo a Parigi a Londra, vedremo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/211.flac
550,1,Quello stesso lunedì 14 agosto ribbentrop decide che l'idea dei russi che lui vada a Mosca è una buona idea ci andrà.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/212.flac
551,1,martedì 15 agosto Ferragosto,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/213.flac
552,1,Il generale francese ha scritto a Parigi I Russi vogliono per firmare l'accordo la garanzia che i polacchi in caso di guerra li lasciano entrare. Bisogna chiedere ai polacchi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/214.flac
553,1,Il ministro degli Esteri francese Bonnet. Cerca l'ambasciatore polacco.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/215.flac
554,1,"Dov'è Secondo voi l'ambasciatore polacco a Ferragosto al mare e al mare lo fanno tornare a Parigi gli dicono concedete il passaggio ai russi in caso di guerra contro la Germania l'ambasciatore dice devo chiedere a Varsavia, ma secondo me diranno di no.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/216.flac
555,1,Perché dei russi abbiamo ancora più paura che dei tedeschi.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/217.flac
556,1,"Il ministro francese Bonnet avverte l'ambasciatore polacco. Guardate che a noi risulta che Hitler ha dichiarato che liquiderà la Polonia in tre settimane l'ambasciatore polacco risponde. Questo importante per capire anche il clima è come era questo regime, polacco l'ambasciatore polacco risponde sarà la Polonia a invadere la Germania fin dai primi giorni.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/218.flac
557,1,Mercoledì 16 agosto ribbentrop scrive a Mosca vengo è la prima volta che mettono per iscritto che farà questo viaggio per firmare un trattato con i sovietici.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/219.flac
558,1,"A Berlino i tedeschi cominciano a preoccuparsi di una cosa chi di voi c'era ieri sera mi scuserà la storia, a volte si ripete. I tedeschi si dicono e l'Inghilterra cosa farà.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/220.flac
559,1,perciò,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/221.flac
560,1,"Al Ministero degli Esteri convocano l'ambasciatore inglese e gli dicono ma non è che voi appoggiate la Polonia. Eh, lo vedete che pazzi sono questi polacchi le provocazioni la minoranza tedesca in Polonia oppressa? È tutta colpa dei polacchi che non son gente ragionevole, ma voi inglesi. Non sarete mica disposti ad aiutare dei pazzi, vero?",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/222.flac
561,1,"L'ambasciatore inglese risponde che sei tedeschi, si son fatti questa idea si sbagliano di grosso che non hanno capito niente della mentalità inglese e che non c'è ombra di dubbio che se la Polonia è attaccata l'Inghilterra la aiuterà.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/223.flac
562,1,"Giovedì 17 agosto sulla frontiera fra Germania e Polonia si moltiplicano gli incidenti sparatorie e sconfinamenti la stampa tedesca scatena una campagna, ricordate la Cecoslovacchia l'anno prima la stampa tedesca scatena una campagna terrore polacco contro la minoranza tedesca, arresti omicidi.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/224.flac
563,1,"A Mosca arriva la risposta di ribbentrop, sono disposto a venire a firmare un accordo.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/225.flac
564,1,venerdì 18 agosto,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/226.flac
565,1,"Come sapete Mussolini e ciano sono terrorizzati. Perché l'Italia non è pronta a fare la guerra, ma la linea ufficiale che viene dettata alla stampa italiana, ovviamente è tutt'altra abbiamo fatto il patto d'acciaio, La Stampa italiana ha ordini precisi in questa crisi i tedeschi hanno ragione.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/227.flac
566,1,Perciò vi leggo alcuni titoli dal Corriere della Sera del 18 agosto.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/228.flac
567,1,"Le tragiche responsabilità delle democrazie, naturalmente democrazia è una brutta parola nell'Italia fascista.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/229.flac
568,1,Che hanno scatenata è sorretta la protervia polacca.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/230.flac
569,1,l'incrollabile fermezza dell'asse contro il bellici ammantato di ipocrisia degli accerchiati dove li ho Cercatori sono appunto le demo plutocrazie Francia e Inghilterra nel Sovietica che assediano i popoli avevano sapete insomma questa storia la,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/231.flac
570,1,"Quello stesso venerdì 18 agosto il governo polacco deve decidere se si fa l'alleanza con l'Unione Sovietica, ma concedendo il passaggio alle truppe sovietiche il governo polacco dice di no.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/232.flac
571,1,Non abbiamo accordi militari con l'Unione Sovietica e non desideriamo averne.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/233.flac
572,1,"Qui c'è anche un famoso commento che è diventato poi proverbiale di un generale polacco, il quale dichiara con i tedeschi, rischiamo di perdere la nostra libertà.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/234.flac
573,1,Con i russi perdiamo la nostra anima.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/235.flac
574,1,Perciò nessun accordo,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/236.flac
575,1,Sabato 19 agosto a Mosca arriva la notizia che i polacchi non vogliono l'accordo con la Russia. Perciò il negoziato sirena il ministro degli Esteri sovietico Molotov.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/237.flac
576,1,Scrive a Berlino dicendo Allora a questo punto avvenga ribbentrop. Vogliamo vederci il 26 o il 27?,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/238.flac
577,1,"Domenica 20 agosto telegramma di Hitler a Stalin Tenete conto che è la prima volta nella storia che è un Capo di Governo occidentale scrive personalmente al capo del governo sovietico fino a quel momento l'Unione Sovietica, era come un paese di appestati con loro si parlava solo indirettamente sottobanco il primo telegramma di un governante occidentale a Stalin e di Hitler il quale il 20 agosto gli dice son contento che avete accettato di vedere ribbentrop. Ma perché il 26-26 che facciamo prima facciamo il 22 o il 23?",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/239.flac
578,1,lunedì 21 agosto,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/240.flac
579,1,"Mussolini e Ciano si rompono la testa per cercare un modo di evitare la guerra gli viene in mente di fare come l'anno scorso una bella conferenza a Monaco una conferenza internazionale in cui ci si mette tutti d'accordo, perciò telefonano a Berlino per parlare col ministro degli Esteri con ribes e proporgli questa bella idea.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/241.flac
580,1,Dal diario di Ciano,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/242.flac
581,1,Ribbentrop non si fa trovare.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/243.flac
582,1,"Finalmente nel pomeriggio ribens sponde e dice e adesso non posso discutere di queste cose, sono in attesa di un importante messaggio da Mosca.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/244.flac
583,1,"Quel giorno in effetti il 21 agosto Stalin riceve il telegramma di Hitler alle tre del pomeriggio è alle 5 del pomeriggio risponde. Certo facciamo prima ribbentrop può venire a Mosca, anche dopodomani il 23 e Firmiamo un patto di non aggressione fra Germana e Unione Sovietica.",/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/245.flac
584,1,Oh fermiamoci su questa.,/hd4tb/archivio_barbero/splits/8_Come_scoppiano_le_guerre_La_seconda_guerra_mondiale_2014_2/246.flac
