,barbero,edited_transcription,path
927,1,Quindi la Georgia del sud e le Falkland appartengono a una stessa zona strategica,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/080.flac
928,1,In queste isole della Georgia del Sud nel corso del mese di marzo cominciano a succedere cose strane,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/081.flac
929,1,"Sbarcano degli argentini sono dei gruppetti di operai c'è un contratto per un recupero di metalli, però questi operai argentini a un certo punto innalzano la bandiera argentina. i Marines di Guardia, non sanno bene cosa fare. In realtà noi oggi sappiamo che questi operai argentini in parte sono commandos dell'esercito",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/082.flac
930,1,"Giusto un dettaglio per ricordarci l'epoca non sarebbe necessario, ma ve lo somministro lo stesso il comandante di questo gruppo di Marines argentini travestiti da operai che sbarca nel marzo dell'82 nelle isole della Georgia del sud è un ufficiale che si chiama il tenente Alfredo Astiz, che attualmente se ne sta all'ergastolo in Argentina, noto per essere uno dei principali torturatori attivi in quello che era il principale centro di tortura a Buenos Aires, la escuela de mecanica de la armada, la scuola di meccanica della Marina, il tenente Alfredo artista nel marzo dell'82 sospende momentaneamente la sua attività al centro torture della Marina per andare a sbarcare nelle isole della Georgia del Sud.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/083.flac
931,1,"Giusto per chiudere Appunto è all'ergastolo. Ma da pochi anni prima l'hanno condannato all'ergastolo ai francesi, ma in contumacia, Perché fra le molte persone che ha torturato e ucciso Alfredo astiz c'erano anche due suore francesi. e poi finalmente tre anni fa anche gli argentini l'hanno mandato all'ergastolo chiusa parentesi. succede tutto questo e a Londra si dicono ma che cosa vogliono gli argentini?",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/084.flac
932,1,"I servizi segreti dicono Eh, son preoccupati le Falkland. Ma nessun pericolo prima che decidano di sbarcare",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/085.flac
933,1,La Thatcher pensa di negoziare offrire un negoziato vedere cosa dicono non se ne occupa neanche tanto lei se ne occupa il ministro degli Esteri inglese,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/086.flac
934,1,"Apriamo una piccola parentesi il ministro degli Esteri inglese è Lord Carrington che poi qualcuno ricorderà perché è stato anche segretario generale della NATO Lord Carrington, Peter Carrington, è un ministro molto fedele alla Thatcher un grande amico è uno che sente molto il Carisma è uno dei primi che hanno riconosciuto nella Thatcher un personaggio formidabile, c'è l'aneddoto famoso in Inghilterra di un giornalista che intervista Lord Carrington, e siccome la Thatcher sembra molto debole e Tutti sono convinti che alle prossime elezioni la Thatcher salta, il giornalista vuol far dire a Lord Carrington suo ministro degli Esteri dice Ma se salta la traccia il partito conservatore Chi mette al suo posto? e Lord Carrington non vuole dire dirlo, cioè, no no Resta lei non si discute. Il giornalista, alla fine spazientito dice va bene ma Supponiamo che domani un autobus investa la signora Thatcher.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/087.flac
935,1,E Lord Carrington risponde: l'autobus non avrebbe il coraggio di farlo.,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/088.flac
936,1,"Dunque Lord Carrington è un uomo di fiducia per Margaret. il Ministero degli Esteri garantisce che problemi non ce ne dovrebbero essere. il primo giorno in cui il Ministero degli Esteri guidato da Lord Carrington Comincia a preoccuparsi è il 24 Marzo. quel giorno Lord Carrington, manda un appunto al primo ministro e dice Noi stiamo discutendo se si può negoziare con gli argentini. Ma guarda che il clima è pazzesco, la loro stampa continua a insultarci io non so se possiamo negoziare con qualcuno che appunto ci insulta ci fa pressioni in questo modo potrebbe anche darsi che si dovesse arrivare a un confronto",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/089.flac
937,1,Cosa vorrà dire arrivare a un confronto? Però intanto il primo ministro è avvertito,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/090.flac
938,1,"Effettivamente Lord Carrington fa appena in tempo, è il 24 marzo. Noi sappiamo oggi che il 26 marzo Galtieri presidente a vita dell'Argentina dà il via all'invasione delle Falkland",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/091.flac
939,1,Operacion Rosario piano di sbarco nelle malvinas per il 2 aprile,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/092.flac
940,1,"Nessuno lo sa, è segretissimo",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/093.flac
941,1,La Thatcher si è resa conto che la tensione sta montando cosa facciamo? Cosa si fa quando la tensione monta?,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/094.flac
942,1,"Da un lato magari continui a dire ma negoziare. Sì, però fin quando continui a dire noi siamo disposti a negoziare viene il momento in cui devi dire però Guardate che noi facciamo sul serio il 29 marzo la signora Thatcher fa quello che può fare da ordine di far partire immediatamente un sottomarino nucleare da Gibilterra per le Falkland.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/095.flac
943,1,"Il sottomarino nucleare ci metterà due settimane per arrivare alle Falkland, ma intanto la notizia trapela alla stampa, non si sa come. la signora Thatcher è molto soddisfatta che la stampa l'abbia saputo nelle sue memorie dirà il mio istinto era che era venuto il momento di far vedere agli argentini. Come tradurre in inglese dice that we meant business che facevamo sul serio. Insomma viene in mente che bisogna Mostrare i muscoli. Anche a voi vi ricorda le cose che abbiamo raccontato ieri sera l'altro ieri sera. Sì, anche a me ricorda. Per fortuna è tutto molto più piccolo.",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/096.flac
944,1,"La signora Thatcher è preoccupata nonostante le garanzie del Ministero degli Esteri e dei servizi segreti lei Annota. No, veramente questo non lo Annota lo scrive nelle memorie a cose fatte. Quindi prendetela con beneficio d'inventario perché nelle memorie uno magari poi un po' aggiusta, però nelle memorie la Thatcher dice ero preoccupata perché tutti mi garantivano che gli argentini non avrebbero invaso ma",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/097.flac
945,1,Sapevamo che erano gente imprevedibile e instabile,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/098.flac
946,1,Lì non si sa se intende dire questi dittatori oppure questi Latini si sa che una dittatura non sempre si comporta in modi che noi considereremo ragionevoli. Perciò era molto incerta dice la Thatcher in seguito ricordando ma penso che nessuno di noi si aspettasse davvero l'invasione delle Falkland,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/099.flac
947,1,"La cosa precipita la sera del 31 marzo la sera del 31 marzo il ministro della difesa inglese John Nott chiede alla Thatcher una riunione d'urgenza convocano qualche ministro. il Ministro della Difesa si precipita a Downing Street con un rapporto dei servizi segreti americani che finalmente hanno aiutato gli inglesi a capirci qualcosa i servizi segreti americani hanno notizie sicurissime, quella sera del 31 marzo la flotta Argentina è in mare carica di truppe e farà rotta verso le Falkland",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/100.flac
948,1,"Questa riunione della Sera del 31 marzo è uno dei momenti decisivi, naturalmente",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/101.flac
949,1,Il ministro della difesa inglese espone la situazione e dichiara la signora Thatcher che se gli argentini occupano le isole,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/102.flac
950,1,È impensabile pensare di riprenderle non potremo mai farcela,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/103.flac
951,1,alla Thatcher si Rizzano i capelli in testa,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/104.flac
952,1,"Come non potremo mai farcela è del tutto escluso, noi le dobbiamo riprendere se loro sbarcano",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/105.flac
953,1,"E non mi venire a dire che non lo possiamo fare. Dove sono i militari dov'è l'ammiraglio Capo di Stato Maggiore della flotta? non è ancora arrivato l'ammiraglio Capo di Stato Maggiore della flotta. Com'è che non arriva. Sir Henry Leach Capo di Stato Maggiore della flotta di sua maestà, non arriva alla riunione. Finalmente lo scoprono era in borghese ha pensato di tagliar corto attraversando il Parlamento l'hanno arrestato mentre attraversava il Parlamento vestito in borghese. Finalmente un deputato l'ha riconosciuto allora l'hanno portato al primo ministro",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/106.flac
954,1,Il primo ministro chiede all'ammiraglio,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/107.flac
955,1,"È pensabile montare una spedizione per riprendere le Falkland, se quelli sbarcano? l'ammiraglio fa due conti e le dice. Certo che si può",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/108.flac
956,1,"Posso mandare questa portaerei e quell'altra cacciatorpedinieri fregate ce l'ho quello ce l'ho, quello ce l'ho. Ho tutto, se date l'ordine comincio a riunire la flotta",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/109.flac
957,1,"Chi è che può dare l'ordine ci vuole un voto del parlamento vanno a vedere no, lo può dare il primo ministro non è la guerra è solo riunire la flotta, quella sera il primo ministro ordina all'ammiraglio di cominciare a riunire la flotta",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/110.flac
958,1,"E dicono Vabbè poi l'ordine di partenza, sarà meglio parlarne in consiglio dei ministri, magari",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/111.flac
959,1,Ma prima è il 31 marzo lo sbarco argentino è previsto per il 2 aprile. C'è ancora un giorno e mezzo un giorno due notti,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/112.flac
960,1,"Bisogna assolutamente fare qualcosa per vedere se si riesce a fermarli, cosa si fa? Il sottomarino nucleare l'abbiamo già mandato quindi vabbè, come si fa per fermarli c'è un unico modo nel mondo post seconda guerra mondiale, cosa avreste fatto voi? Telefono al Grande Fratello Telefono a Ronald Reagan",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/113.flac
961,1,La Thatcher manda non telefona manda un telegramma sulla linea riservata a Reagan con urgenza,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/114.flac
962,1,Vi leggo il telegramma della Thatcher Reagan notte del 31 marzo,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/115.flac
963,1,Caro Ron sarai al corrente delle informazioni inquietanti dei nostri e vostri servizi segreti per cui la Marina Argentina Si starebbe preparando a invadere le Falkland entro 48 ore,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/116.flac
964,1,E tra le altre cose puoi parlare urgentemente al presidente argentino e chiedergli di non autorizzare alcuno sbarco. Tanti cari saluti Margaret,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/117.flac
965,1,allora entra in campo un nuovo giocatore gli Stati Uniti d'America la Casa Bianca Entra in campo la Casa Bianca Reagan Telefona a galtieri,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/118.flac
966,1,"Gualtieri non si fa trovare anche questa l'abbiamo già sentita. finalmente Reagan insiste, dopo un po' è difficile dirgli di no, ti telefona il presidente degli Stati Uniti, dopo un po' galtieri risponde. Noi abbiamo una fonte in presa diretta è il diario di un collaboratore di Reagan si chiama James Rentschler. è il funzionario della casa bianca che è stato incaricato di informare Reagan di questa faccenda di cosa sono le Falkland di cosa sta succedendo perché deve telefonare a questo galtieri. Il funzionario della Casa Bianca James Rentschler mentre Reagan è al telefono con galtieri butta giù qualche appunto per il suo diario. è uno furbetto che ha già capito che il diario sarà importante, quindi lo cura è fatto bene il diario di Rentschler mentre Reagan è lì al telefono annota. comincia con una battuta sulla pubblicità della Bell Company, la compagnia telefonica americana, c'è questa pubblicità che dice Tipo basta allungare la mano e Rentschler scrive: basta allungare la mano, la Bell Company non ha mai avuto a che fare con il generale Leopoldo Galtieri",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/119.flac
967,1,E poi spiega principale collaboratore di Reagan è l'uomo forte argentino con cui il presidente è al telefono sulla linea lunga distanza con Buenos Aires in questo momento per convincerlo a rinunciare a invadere le Isole Falkland. mai sentite vero? neanche io fino a ieri sera questo è l'uomo che ha istruito la pratica per Ronald Reagan. neanche io fino a ieri sera quando è arrivata questa richiesta del primo ministro inglese di impedire agli argentini di sbarcare in queste Isole Falkland,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/120.flac
968,1,"Poi c'è un giudizio su Galtieri tenete conto galtieri, è l'uomo che un anno prima è stato accolto a braccia aperte a Washington. un magnifico generale",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/121.flac
969,1,Adesso il consigliere di Reagan sta ascoltando la telefonata e annota questo tizio galtieri,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/122.flac
970,1,"Che non sta a aspettare l'interprete parla per primo in una specie di inglese da boss mafioso. Voi capite no, poteva essere un italiano è un argentino l'inglese lo sa così così e a loro cosa evoca? Tanti sceneggiati hanno visto No col mafioso che parla con l'accento latino. Questo galtieri che parla con questa Broken english in questa specie di inglese da boss mafioso, ha l’aria di un bandito",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/123.flac
971,1,E Rentschler nota il presidente sta parlando con grande eloquenza lo ammiro molto ma mi sa che il Machismo di questi argentini gli impedirà di fermarsi,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/124.flac
972,1,Machismo ormai hanno deciso e non possono perdere la faccia andranno avanti,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/125.flac
973,1,"Reagan Reagan, Pover'uomo fa quello che può Reagan è uno che a quanto poi si viene a scoprire in quei giorni dichiara uno dei suoi assistenti. Ma io non capisco perché litigano tanto per quel mucchietto di terra gelida, laggiù in fondo",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/126.flac
974,1,Ice Cold Bunch Of Land down there. però Reagan,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/127.flac
975,1,"Una cosa ce l'ha. Quando bisogna prendere una posizione si butta e la prende. Voi sapete perché ve l'ho detto che gli argentini hanno fatto un calcolo preciso. Noi siamo amiconi degli americani gli americani non interverranno e faranno in modo che nessuno intervenga Reagan quella sera discute coi suoi consiglieri, c'è qualcuno che gli dice Sì, effettivamente Lasciagli fare gli argentini sono amici nostri",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/128.flac
976,1,"E non so se vi ricordate quel politico donna anche lei americano che si chiamava Jeane Kirkpatrick la signora Kirkpatrick Ambasciatore degli Stati Uniti all’ONU e così via la quale era famosa la signora Kirkpatrick, perché nei confronti delle dittature diceva le dittature, son tutte una brutta cosa ma ci sono i regimi recuperabili e quelli non recuperabili, quelli non recuperabili sono i regimi di sinistra con quelli non si può far niente. Le dittature di destra sono recuperabili e di conseguenza con loro si può anche andare d'accordo. La signora Kirkpatrick sarebbe per non fare niente l'America si tiene fuori che facessero loro",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/129.flac
977,1,Nota di colore il giorno dopo la signora Kirkpatrick sarà ospite d'onore a un pranzo all'ambasciata Argentina,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/130.flac
978,1,"Ma l'altro consigliere Haig il ministro segretario di stato di Reagan è dell'opinione contraria, non possiamo lasciarli andare avanti e Reagan accetta",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/131.flac
979,1,E scrive alla cara Margaret,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/132.flac
980,1,telegramma di Reagan alla cara Margaret,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/133.flac
981,1,Cara Margaret. Ho appena parlato a lungo col generale galtieri sulla situazione nelle Falkland,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/134.flac
982,1,"Gli ho trasmesso la mia preoccupazione personale sulla possibilità di Un'invasione Argentina. Gli ho detto che cominciare le operazioni militari comprometterebbe offerte I miei buoni uffici eccetera eccetera eccetera eccetera e generale mi ha ascoltato ma non ha preso nessun impegno, anzi mi ha lasciato con la Chiara impressione che ormai si sono imbarcati nel conflitto armato e Reagan conclude il telegramma alla Thatcher",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/135.flac
983,1,"Mentre la nostra politica sulla questione della sovranità delle Falkland è di neutralità, non saremo neutrali, nel caso che L'Argentina usi la forza militare",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/136.flac
984,1,Tante buone cose Ron,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/137.flac
985,1,La Thatcher riceve questo telegramma,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/138.flac
986,1,"Da cui viene fuori che gli argentini, ormai non si fermano più e che gli americani non li coprono che se gli argentini usano davvero la forza gli americani staranno con noi",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/139.flac
987,1,"A questo punto la tasca riunisce il governo la mattina del 2 aprile. gli argentini Son già sbarcati alle Falkland, non lo sanno ancora l'ambasciatore delle Falkland ha mandato un messaggio si è perso nell’aere non è mai arrivato. arriverà poi più tardi un messaggio di un radioamatore delle Falkland che viene intercettato da un bastimento inglese e ritrasmesso a Londra e così Londra viene a sapere che gli argentini Hanno occupato le Isole Falkland",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/140.flac
988,1,"Il governo inglese si riunisce al buio ma sapendo che ormai la crisi è inevitabile cosa fare la Thatcher informa i suoi ministri che ha già dato ordine di radunare una flotta e ormai la flotta si sta radunando. bisognerà decidere se farla partire discutono a lungo, nel frattempo discutevano molte altre cose esempio di dettaglio che discute il governo inglese quel venerdì 2 aprile",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/141.flac
989,1,La flotta sarà guidata dalla portaerei Invincible,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/142.flac
990,1,"Ma sulla portaerei Invincible è imbarcato come ufficiale Il principe Andrew figlio della regina. che si fa? se la portaerei salpa per la guerra il principe Andrew rimane al suo posto o è meglio tenerlo a casa. discussione fra Downing Street, Buckingham Palace la regina esprime il suo parere",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/143.flac
991,1,Il principe Andrew finché è in servizio sulla portaerei Invincible parteciperà alla spedizione. suo nonno il Re Giorgio sesto ha combattuto la battaglia dello Jutland e di conseguenza è escluso che un membro della famiglia reale possa essere trattato diversamente da qualunque altro ufficiale,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/144.flac
992,1,"Sospiro di sollievo risolto questo problema la Thatcher grossomodo non vede più altri grandi problemi quella sera il governo decide che la flotta parte. Fra due giorni, Appena pronta, la flotta salperà",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/145.flac
993,1,"Questo benché il Ministero degli Esteri stia facendo un sacco di storie. nelle memorie della Thatcher si vede la sua esasperazione nei confronti del Ministero degli Esteri, il quale dice mi hanno fatto tutta una serie di osservazioni dice la Thatcher notate lo stile Thatcher",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/146.flac
994,1,"Che dimostravano la flessibilità di principi caratteristica di quel Ministero, cioè un Ministero molle perché pensa è troppo. Ecco mi hanno parlato dei rischi per gli inglesi che abitano in Argentina, del problema di ottenere il supporto dell'ONU, la poca fiducia nella Comunità Europea degli Stati Uniti il rischio di un coinvolgimento sovietico il pericolo di essere visti dal mondo come una potenza coloniale",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/147.flac
995,1,Dice la Thatcher: tutte cose giuste. Ma quando sei in guerra non puoi permettere che le difficoltà dominino il tuo pensiero devi andare avanti con la volontà di ferro di superarle,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/148.flac
996,1,"E comunque qual era l'alternativa? che un dittatore qualunque, un dittatore da operetta dovesse governare i sudditi della regina e prevalere con l'imbroglio e la violenza? non finché io ero primo ministro",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/149.flac
997,1,Questo Beninteso che questo è scritto dopo è insomma Comunque. l'idea della Thatcher Sicuramente è quella il 2 aprile quando gli argentini sono già sbarcati Reagan ci prova ancora Telefona a galtieri Galtieri risponde l'Inghilterra ha rifiutato di restituire le Falkland per 149 anni adesso il tempo è scaduto,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/150.flac
998,1,In Inghilterra Ricordiamoci Ricordiamoci la Thatcher è un primo ministro in crisi impopolare considerato debole che perderà le prossime elezioni,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/151.flac
999,1,"Quando i giornali escono il 3 aprile con la notizia che gli argentini Hanno occupato le Falkland la sensazione in Inghilterra e di umiliazione Nazionale, c'è successo un altro disastro abbiamo fatto un'altra figuraccia i giornali dicono la peggior umiliazione per l'Inghilterra dopo Suez, cos'è Suez? 1956 Gli egiziani nazionalizzano il canale di Suez che serve agli inglesi, gli inglesi mandano i paracadutisti per occupare il canale gli americani dicono agli inglesi lasciate perdere tornate a casa e gli inglesi tornano a casa con la coda tra le gambe. nella memoria inglese è il momento in cui l'Inghilterra scopre che non è più una potenza mondiale, anziché rischia di essere ridicola quando cerca di intervenire nel mondo",/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/152.flac
1000,1,Quel 3 aprile dell'82 i giornali inglesi dicono siamo è un'altra Suez e quel giorno la Thatcher deve affrontare il Parlamento. è sabato è la prima volta da molti decenni che il parlamento inglese è convocato di sabato,/hd4tb/archivio_barbero/splits/9_La_Guerra_delle_Falkland_-_Come_scoppiano_le_guerre_-_Barbero_Riserva_Festival_della_Mente_2014/153.flac
